ticker,time_range,quarter_end_date,piotroski_fscore,beneish_mscore,ohlson_oscore,altman_zscore,gross_margin,net_margin,roa,asset_turnover,current_ratio,debt_to_equity,fcf_yield,revenue_growth_yoy,eps_growth_yoy,rd_intensity,capex_to_sales,pe_ratio,ps_ratio,ev_ebitda,buyback_yield,story_count,ticker_sentiment_score,overall_sentiment_score,ticker_relevance_score,bullish_count,bearish_count,neutral_count,topic_relevance_energy_transportation,topic_relevance_economy_macro,topic_relevance_finance,topic_relevance_mergers_and_acquisitions,topic_relevance_manufacturing,topic_relevance_life_sciences,topic_relevance_earnings,topic_relevance_retail_wholesale,topic_relevance_financial_markets,topic_relevance_real_estate,topic_relevance_technology,topic_relevance_economy_monetary,topic_relevance_economy_fiscal,topic_relevance_blockchain,topic_relevance_ipo,ratio_of_bullish_bearish,econ_gdp,econ_real_gdp,econ_nominal_potential_gdp,econ_real_gdp_per_capita,econ_federal_funds_rate,econ_cpi,econ_inflation_rate,econ_inflation,econ_retail_sales,econ_consumer_sentiment,econ_durable_goods,econ_unemployment_rate,econ_total_nonfarm_payroll,econ_initial_claims,econ_industrial_production_total_index,econ_housing_starts_total_units,econ_total_vehicle_sales,econ_retail_money_funds,econ_smoothed_us_recession_probabilities,econ_cd_3m_90d_rate,econ_credit_card_interest_rate_all_accounts,econ_mortgage_30y_fixed_average,econ_mortgage_15y_fixed_average,tech_sma_5_1day,tech_sma_10_1day,tech_sma_20_1day,tech_sma_50_1day,tech_ema_5_1day,tech_ema_10_1day,tech_ema_20_1day,tech_ema_50_1day,tech_wma_5_1day,tech_wma_10_1day,tech_wma_20_1day,tech_wma_50_1day,tech_dema_10_1day,tech_dema_20_1day,tech_dema_50_1day,tech_tema_10_1day,tech_tema_20_1day,tech_tema_50_1day,tech_rsi_7_1day,tech_rsi_14_1day,tech_rsi_21_1day,tech_standarddeviation_10_1day,tech_standarddeviation_20_1day,tech_standarddeviation_50_1day,tech_williams_7_1day,tech_williams_14_1day,tech_williams_21_1day,tech_adx_7_1day,tech_adx_14_1day,tech_adx_21_1day,ticker_history_index,window_ready,horizon_target_ready,split
AAPL,q2y2020,2020-06-30,-0.25782269926151136,-0.08820239836578797,-0.34434998333320727,-1.67247061055294,-0.5874374296846091,0.1937203400185966,-0.7143902786006541,-0.893810258529553,-0.8394959538251806,0.09628372661178194,-0.7929872936065798,-0.023088791349544776,-0.24037374135035897,0.23355113971982272,-0.06542342978967694,-0.8146964131382067,-0.7107514204985667,-0.0012690656993262716,-0.7851918818753418,1.0352270402218435,2.462265708986835,2.7764037691636694,1.4591532443592417,1.6759872871879335,-0.15399915380628246,-0.3128486342709296,-0.2001823378598385,4.831164352544123,-0.25897602140136816,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,7.295692207401042,-0.2413968418536972,4.612883363013672,-0.1169346440181229,2.1633052058246385,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,1.6932371774329513,-2.057147749123443,-2.802651797948578,-1.4817497210563813,-2.96727469233829,-0.7869943064899275,-1.5280245949979818,-2.5839483910245575,-0.22261462115860745,-2.0585766391890266,0.8025535948427941,-2.4610722048410683,2.9163115849005132,-2.0669403777202544,3.0484186004116967,-3.156682504884142,-1.7295224802995914,-0.980537549489877,0.0220976061734206,-0.8238917804823878,-0.8135609519482029,-0.7396143078271323,-0.8830851349336517,-0.8103483138258577,-0.27805074221991066,-0.2735306806016676,-0.2770333738608597,-0.2816954526520572,-0.27833240578017104,-0.27458523300026183,-0.27799769292824716,-0.2740199777846433,-0.2796699693562996,-0.28205349096864174,-0.27856143938655076,-0.2809511407100383,-0.27851111466226197,-0.2803814993399189,-0.28095712799877703,-0.28205520406690043,-0.2815824710398502,-0.2859101005705144,0.060084450639250914,0.0691653436207203,0.04823514685009782,-0.29194740852123,-0.291004044838287,-0.2902423672299111,0.06569197261460563,0.08211839013390534,0.04940066680315159,-0.16742890634216157,-0.1651410545701275,-0.21027929515349444,0,False,True,train
AAPL,q3y2020,2020-09-30,0.44906481135109366,-0.64621782570153,-0.07302006420372134,-1.5123454675280272,-0.5832879266961268,0.2235302735849185,-0.1901075588029119,-0.5065846731919607,-0.8611288973624266,0.14324085035243797,-0.6315354419704556,-0.023088791349544776,-0.24037374135035897,0.3722388612876861,0.6183927193336161,-0.8146964131382067,-0.7107514204985667,0.0374960754747972,-0.4853121517841407,1.0352270402218435,0.6285763008185394,0.15952584786883556,1.8129265607791678,-0.3128775316153455,-0.15399915380628246,2.5255417021144138,-0.2001823378598385,4.003653162061825,4.060682376914483,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,-0.16386891336657203,-0.2413968418536972,-0.23255389632411833,-0.1169346440181229,3.0537752446551534,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,-0.306586139913887,-1.309086534841573,-1.1930864183264425,-1.3264327447964122,-1.179558519350107,-0.7822152117935453,-1.355955264605809,-1.7436904829659445,-0.22261462115860745,-1.6415234535773262,1.0174027978800286,-1.4313793705097049,1.358213269963118,-1.3417157001509357,1.1027280697984163,-1.3699130559774284,-0.3108852676036616,0.9360979301120018,-0.2575738174948833,-1.0273470180043909,-0.8459827249676561,-0.7162622536902888,-1.0159557091273437,-0.9220607685817677,-0.27805074221991066,-0.2735306806016676,-0.2770333738608597,-0.2816954526520572,-0.27833240578017104,-0.27458523300026183,-0.27799769292824716,-0.2740199777846433,-0.2796699693562996,-0.28205349096864174,-0.27856143938655076,-0.2809511407100383,-0.27851111466226197,-0.2803814993399189,-0.28095712799877703,-0.28205520406690043,-0.2815824710398502,-0.2859101005705144,0.060084450639250914,0.0691653436207203,0.04823514685009782,-0.29194740852123,-0.291004044838287,-0.2902423672299111,0.06569197261460563,0.08211839013390534,0.04940066680315159,-0.16742890634216157,-0.1651410545701275,-0.21027929515349444,1,False,True,train
AAPL,q4y2020,2020-12-31,0.44906481135109366,2.7103151853809795,-0.22581574655243108,-1.0589161877805193,-0.5435781233357524,0.4658706552901562,0.9365831054680603,0.11892251384333924,-0.885797088398011,0.18218908987333318,-0.340704963177193,-0.04055105972766441,2.100450583759551,0.9355418793121371,1.0142557138211994,-0.8146964131382067,-0.7107514204985667,-0.2056605843032353,-0.11048090059791396,-0.4470636142134504,-0.28860492487218736,-0.30613368585545525,-0.5180095414602136,-0.3128775316153455,-0.15399915380628246,-0.3128486342709296,-0.2001823378598385,-0.24414770602537175,-0.25897602140136816,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,-0.16386891336657203,-0.2413968418536972,-0.23255389632411833,-0.1169346440181229,-0.3235141536776005,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,-0.306586139913887,-1.1451253127481178,-0.9397991000257325,-1.2021205568944053,-0.9097069580393907,-0.7822152117935453,-1.2367004461140443,-0.700611700548355,-0.22261462115860745,-1.5614044325335923,1.0454266069718414,-1.0101582872193013,0.8226169742033888,-1.2040663224615162,1.0369750871970458,-0.39099953670787513,0.6554328337979137,1.0523854647121773,-0.4322365368047103,-0.8645828279867884,-0.8274559975279686,-0.6890181905306383,-1.1488262833210354,-1.0572916348652377,-0.27805074221991066,-0.2735306806016676,-0.2770333738608597,-0.2816954526520572,-0.27833240578017104,-0.27458523300026183,-0.27799769292824716,-0.2740199777846433,-0.2796699693562996,-0.28205349096864174,-0.27856143938655076,-0.2809511407100383,-0.27851111466226197,-0.2803814993399189,-0.28095712799877703,-0.28205520406690043,-0.2815824710398502,-0.2859101005705144,0.060084450639250914,0.0691653436207203,0.04823514685009782,-0.29194740852123,-0.291004044838287,-0.2902423672299111,0.06569197261460563,0.08211839013390534,0.04940066680315159,-0.16742890634216157,-0.1651410545701275,-0.21027929515349444,2,False,True,train
AAPL,q1y2021,2021-03-31,-0.25782269926151136,-1.299148513762402,0.003196736776608517,-0.7261900585177373,-0.49412659700135086,0.5526777863482175,1.87757427415152,0.6343609816089468,-0.9266727460001679,0.1818004684378669,-0.050899630536816814,-2.4005889751849,-1.0644859492273766,0.6517258344725634,0.30335265332772965,-0.8146964131382067,-0.7107514204985667,-0.17639342408238295,0.39700861504586166,-0.4470636142134504,-0.28860492487218736,-0.30613368585545525,-0.5180095414602136,-0.3128775316153455,-0.15399915380628246,-0.3128486342709296,-0.2001823378598385,-0.24414770602537175,-0.25897602140136816,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,-0.16386891336657203,-0.2413968418536972,-0.23255389632411833,-0.1169346440181229,-0.3235141536776005,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,-0.306586139913887,-0.8908516055687866,-0.6243643397923107,-0.9986082191346146,-0.5527284352292503,-0.7917734011863099,-1.0669020815036998,0.40041590311465625,-0.22261462115860745,-0.23740491569815217,1.4377599342572243,-0.5644808840837476,0.5304735401526269,-0.9061208828355751,0.6932663145080639,-0.3817664306040026,1.2174050629818087,1.9832882675996042,-0.6169252128120815,-1.0680380655087915,-0.8598777705474216,-0.6500981003025663,-0.8599772089869228,-0.8926627541723176,-0.34262213273449427,-0.3404273845254103,-0.3406355790401193,-0.2935905540789872,-0.3401114610893897,-0.33981700959027017,-0.33303605063691,-0.3170683420843648,-0.3411262299354382,-0.3390086051407894,-0.33781494223078773,-0.3188083889015907,-0.34170747184704925,-0.34640923265890944,-0.32652148956461163,-0.3392133478254725,-0.34314597394033824,-0.3486416730966617,0.13232917703552025,-0.1751649156358421,-0.3059740478788139,-0.5901731785933075,-0.5335364395572955,0.04702535291886869,0.2978244046520978,-0.4243755231934533,0.13011942548318695,-1.1404301394497527,-0.3596943185114734,-0.5605498392052753,3,True,True,train
AAPL,q2y2021,2021-06-30,-1.6715977204867214,-0.4014403756510592,0.08809002368945447,-0.7325583007596016,-0.4384021479935702,0.6739280307651849,2.2667578254681726,0.7420928170878679,-0.9835599229320042,0.21574826243639794,-0.11759426543632391,-2.6329475428274796,-1.0434210678469857,0.552923281266534,0.10786767539998354,-0.8146964131382067,0.30307674915937943,-0.10349482211294542,0.3254611542930522,1.0352270402218435,-2.0448018200855183,-1.7751150103388358,1.7290022912279859,-0.3128775316153455,4.366328949095774,-0.3128486342709296,-0.2001823378598385,3.890724716420227,3.9872814832564587,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,-0.16386891336657203,-0.2413968418536972,5.162041690036725,-0.1169346440181229,-0.3235141536776005,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,-0.306586139913887,-0.5715954071045732,-0.23439264689371256,-0.7552312544842036,-0.12959796016954722,-0.7869943064899275,-0.735399307249005,0.2555438500011014,-0.22261462115860745,-0.22395715885527104,1.4938075524408498,-0.3980069379037672,0.43309239546904016,-0.6251604563949608,-0.17347754705545573,0.19554782759882838,0.9021523490493798,0.5402382916025915,-0.7335429196624498,-0.8645828279867884,-0.8645094524073436,-0.7045862266218675,-0.9466319312871565,-0.9573383858731077,-0.23658315730976362,-0.24443514377919973,-0.2710046743280502,-0.2852103657615176,-0.23279948534637107,-0.24564724646818897,-0.26197600840175983,-0.2812581337337225,-0.23076994642782422,-0.2365178054771724,-0.2539233899587419,-0.2809511407100383,-0.224688317383863,-0.2369497551799004,-0.2656291702228103,-0.22057290457249573,-0.22228688161839857,-0.2525531602214376,1.9658326706677138,1.8448898164400527,1.612369051400695,-0.34751920329581093,-0.1885314401872867,-0.46200325295024997,1.403270725580828,1.526397727897814,1.5921399689578664,1.2476989368798734,-0.06972614314222075,-0.8210005804501772,4,True,True,train
AAPL,q3y2021,2021-09-30,-1.6715977204867214,1.710944351244431,-0.20481477677000418,-0.30416071037385856,-0.400005267979809,0.7424845430023027,2.505912174580896,0.8079679068746333,-0.9240917443839518,0.24133800865069555,-0.13662818829437065,-1.3458470736836794,-0.7369104886661779,0.5046212904495561,1.4119366386981675,-0.8146964131382067,0.1341053875497214,-0.09680251797953776,0.3573054711803352,1.0352270402218435,1.845278582444848,1.63026623805802,1.8122981499251718,1.6759872871879335,-0.15399915380628246,-0.3128486342709296,-0.2001823378598385,-0.24414770602537175,4.035801710297271,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,-0.16386891336657203,-0.2413968418536972,5.179103957440676,-0.1169346440181229,-0.3235141536776005,-0.06333105777765259,-0.11812471729251516,18.328772791361164,-0.05072421741552149,1.6932371774329513,-0.33320017792544493,-0.0421224020406092,-0.5051252171382764,0.05231990851675031,-0.7869943064899275,-0.5458027794124867,0.40041590311465625,-0.22261462115860745,-0.3103435748312835,0.30746630088743043,-0.3642587032238337,-0.151194472632483,-0.2799754488473294,-0.15255614350047422,-0.1888108548137546,0.4018599986783514,-1.4631609443849116,-0.7820896573558154,2.065172592330056,-0.8598777705474216,-0.7318302897815181,-0.9524089127738389,-0.9926160031644478,-0.16939710712717307,-0.16243025609117798,-0.1360315583414281,-0.14165343216706452,-0.17236483980583536,-0.162104338854924,-0.14938493975680936,-0.15458516574319678,-0.17567333868473609,-0.16500608754599452,-0.15153695948095303,-0.13931348466419508,-0.1776367363016199,-0.1602062246755124,-0.12753704569986646,-0.1828444223468403,-0.17612537178867285,-0.13717063784523076,-1.334502400782372,-1.1540407234448478,-0.9064477823774337,-0.3233757990374124,-0.040616611165864284,-0.5319178403217023,-1.7511111357296112,-1.7011361462181172,-1.659586785884391,1.0322675706409714,0.15866554298559854,-0.3543908068424255,5,True,True,train
AAPL,q4y2021,2021-12-31,1.1559523219636987,0.8346415990412003,-0.19899040823090272,-0.3022701154104205,-0.3385321808795646,0.7969366275595063,2.6590799395996414,0.8371598560632401,-0.9473163576269087,0.23960418714356774,-0.24513517963649817,-0.747379509689049,-0.5630433112189587,0.2733159535524566,-0.4152507159149619,0.8353299537213363,1.461737514482746,-0.1995349311160057,-0.020962608716230534,-0.4470636142134504,-0.28860492487218736,-0.30613368585545525,-0.5180095414602136,-0.3128775316153455,-0.15399915380628246,-0.3128486342709296,-0.2001823378598385,-0.24414770602537175,-0.25897602140136816,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,-0.16386891336657203,-0.2413968418536972,-0.23255389632411833,-0.1169346440181229,-0.3235141536776005,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,-0.306586139913887,0.022900738376277915,0.3610159099239533,-0.22425155068081565,0.4641561478265281,-0.7869943064899275,-0.14197847949042186,0.9509297049461615,-0.22261462115860745,-0.048149328569898675,0.10195836754746777,0.3157236243856197,-0.5407190513668318,0.08184071744426784,-0.6247821094557712,0.5117204299788224,1.3955913795523118,-1.2269707186684906,-0.8132228913113434,1.2513516422420434,-0.8274559975279686,-0.7435063168499395,-0.8946390979070162,-0.9632179887549976,0.10008103315912156,0.08087445327939596,0.066219238254818,-0.034275204389409626,0.09339726807703239,0.08392272823177847,0.05853261713710688,-0.0098214141720904,0.09720570756338066,0.09266278679885871,0.08066527235648352,0.015358613983207838,0.10452231258702192,0.11236499607721746,0.07258345625519934,0.0993715796307184,0.11389803823124546,0.11123461573964759,0.4596510735757498,1.0418248046269467,1.3952641425043977,0.16546531265396028,0.005900233674798162,0.6318043074295125,0.22272933612201173,0.5933027636624915,1.0607743040832625,1.371731228563975,2.247709022762678,1.6843202841242542,6,True,True,train
AAPL,q1y2022,2022-03-31,-0.9647102098741164,-1.4016110876581225,0.12190205921195243,-0.35948416168612946,-0.3235011178980662,0.7834848291709213,2.674601896105863,0.8593362807757787,-0.9666709873784578,0.25450863378389904,-0.20308561541427303,-0.34707945456763734,-0.51655824104194,-0.01242100726420856,-0.33546423377662454,0.6290766578638938,1.1901763976100823,-0.10998238786898532,0.05441622358186133,-0.4470636142134504,-0.28860492487218736,-0.30613368585545525,-0.5180095414602136,-0.3128775316153455,-0.15399915380628246,-0.3128486342709296,-0.2001823378598385,-0.24414770602537175,-0.25897602140136816,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,-0.16386891336657203,-0.2413968418536972,-0.23255389632411833,-0.1169346440181229,-0.3235141536776005,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,-0.306586139913887,0.2100062216256545,0.30012056846704793,0.10404137284645522,0.36815514395216264,-0.7296451701333401,0.2556734518964217,1.7622132023820636,3.533082916625325,0.6232021726798433,-0.9442638385468858,0.31821385756134163,-0.6381001960504189,0.3470546212443188,-0.6337484252650489,0.8459507000486948,1.327058180871349,-0.5653970762281059,-0.7842003850816137,-0.4169813054383816,-0.568081813372343,-0.7240462717359032,0.006570014015415464,-0.08127755647149747,0.08003530903773423,0.052892070240373124,-0.004101536715296901,0.0018317061574425924,0.07333408671406165,0.050756362293280365,0.024730343869873994,0.00850960616250487,0.08152569812706151,0.07073180256270692,0.026820959033288117,0.005025719966722471,0.08864748760536413,0.054555048680685905,0.021417848916062847,0.10091086616520607,0.08502597533555518,0.01935303070058495,0.7523528275537998,0.8767661916495721,0.7926000130043738,0.6046085880641499,0.6894701096949816,-0.03507697880053614,0.19258439117229206,1.0800888808015692,1.1220829700793835,0.893547228002269,0.06770263125706211,-0.3029911269572361,7,True,True,train
AAPL,q2y2022,2022-06-30,-0.9647102098741164,0.08737425936699529,-0.07652819635005284,-0.08339087294365051,-0.3238934633469815,0.7289885499760761,2.5701343172799005,0.8580113027148026,-0.8859368402089819,0.28074726552109597,0.04883059891654377,-0.11672149071482207,-0.47423531989059103,-0.414231639656067,-0.38024868831244557,-0.8146964131382067,-0.7107514204985667,-0.1000607093650735,0.4237526808162983,-0.4470636142134504,-0.28860492487218736,-0.30613368585545525,-0.5180095414602136,-0.3128775316153455,-0.15399915380628246,-0.3128486342709296,-0.2001823378598385,-0.24414770602537175,-0.25897602140136816,-0.17264302260869432,-0.2043300527809087,-0.22253393583985473,-0.16386891336657203,-0.2413968418536972,-0.23255389632411833,-0.1169346440181229,-0.3235141536776005,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,-0.306586139913887,0.4717393519363138,0.3374390318672429,0.4750113064005514,0.36976860620215196,-0.24695660579872852,0.6797617541793927,0.2845182606238129,-0.22261462115860745,0.8963766974643146,-1.8223431900903613,0.5861555137371574,-0.6867907683922125,0.5315897124140674,-0.6397259691379008,0.6936861582383543,0.22367368210784816,-0.8064075106326176,-0.7240446448963561,-0.17283502041197787,-0.040070081341247996,-0.5022017574358921,0.6015991071436878,0.5066827317175027,-0.20276077610723975,-0.22063668358140281,-0.20304862129801365,-0.15023067558715059,-0.21147562080940924,-0.21244794001415915,-0.20176831162735548,-0.15419445289500744,-0.20848568212329954,-0.2095266817671048,-0.21437747836955476,-0.18369341231512068,-0.21449162877072203,-0.22747060761968133,-0.2247647464749586,-0.20670346755693525,-0.2169564079275775,-0.24685154359967434,-0.35879341023390243,-0.49323297396816224,-0.6749306906442941,0.21715348221119268,0.23843563379578545,0.4290075348716629,-0.7979126343086388,0.05050936272440577,-0.5555441141735361,-1.1504155360802073,-0.27615184719903285,0.1304659405031748,8,True,True,train
AAPL,q3y2022,2022-09-30,0.44906481135109366,0.7072710047614349,-0.02535772559476026,-0.19152704023794526,-0.3241236697812086,0.6978081935007976,2.571902823757815,0.8924101142064773,-0.9156637764287651,0.3295645041073965,0.07048501727966157,0.3704740199646842,-0.28598857603273314,-0.6395929056145472,-0.5888357289580808,-0.42969026087097995,-0.7107514204985667,-0.12063274424369058,0.47779271048214544,1.0352270402218435,0.817726682836395,1.5179154762395108,1.8302078592640614,-0.3128775316153455,-0.15399915380628246,2.5255417021144138,-0.2001823378598385,-0.24414770602537175,-0.25897602140136816,-0.17264302260869432,-0.2043300527809087,4.8354738883711645,-0.16386891336657203,-0.2413968418536972,-0.23255389632411833,-0.1169346440181229,3.013211207338116,-0.06333105777765259,-0.11812471729251516,-0.06540449931006538,-0.05072421741552149,-0.306586139913887,0.6752378300237466,0.5097984879908233,0.7055105732456236,0.5081229941387374,0.39822117821288106,0.7608177636230138,-0.23702113058498217,-0.22261462115860745,0.7456137721248584,-1.0189939961250536,0.49944336449895815,-0.7354813407340062,0.7481486305269842,-0.7054789517392712,0.8055456472313003,-0.2080854695822174,-0.6262522109152455,-0.3430582903897236,-0.05076187789877602,0.5805752878882845,-0.0585127288358707,1.1792972558119132,1.1710778573710727,-0.1471954355602358,-0.11814976627798672,-0.10031927464993427,-0.05232636832443292,-0.15883638721838955,-0.1329316155381585,-0.10440199583332384,-0.08399603997711506,-0.1641974266760942,-0.1360585807977176,-0.11419920080027382,-0.06895602099189578,-0.16669922291257616,-0.1403062050540569,-0.08923867826297081,-0.1801384237332482,-0.16472826285391057,-0.0998627078713267,-2.053716747146171,-1.8887341559137965,-1.7264251771954657,0.7807168071604765,0.0798452477621392,0.1748140441168153,-1.8349900399786525,-1.7485979970599117,-1.6826526071828325,-0.6212290133775927,-0.6355843560167267,-0.8495604830440028,9,True,True,train
