ticker,date,piotroski_fscore,beneish_mscore,ohlson_oscore,altman_zscore,gross_margin,net_margin,roa,asset_turnover,current_ratio,debt_to_equity,fcf_yield,revenue_growth_yoy,eps_growth_yoy,rd_intensity,capex_to_sales,pe_ratio,ps_ratio,ev_ebitda,buyback_yield
ABBV,2021-03-31,6.0,-2.390201138832874,0.0011071413187565445,0.019279693844059732,0.648211973304114,0.10277916127104293,0.034380898908228194,0.33451235136625584,0.8681274499949744,9.557721060315561,0.09260739078715502,-0.8258901837342847,1.0060852908793738,0.8356436284313544,-0.22824509175961272,0.25,0.0,79.92493297587131,0.04752447414109495
ABBV,2021-06-30,5.0,-2.4503750459700315,0.002720854966036241,0.03481180438279555,0.656237785925664,0.12401124160136984,0.044519501084924806,0.3589956886975724,0.8790327555363642,9.941805421015115,0.09783620623464373,-0.9935708363099247,0.1032317711477165,1.0731903123195015,-1.1616136323004609,0.2,0.0,75.66654807475794,0.04833824413902539
ABBV,2021-09-30,8.0,-2.537262052318656,0.0012090870026855007,0.04621740235760065,0.677173775127336,0.13656219978611175,0.05040341464067329,0.36908760051915385,0.8970457187958821,10.28084375766495,0.1130865802272781,-0.8725656760035629,0.010938260080560761,1.1631005356271795,-1.3108320727154068,0.16666666666666666,0.0,76.15158848118904,0.05153246480071288
ABBV,2021-12-31,7.0,-2.3998827015678046,0.0016231904543168943,0.07871282793924492,0.6895563820132747,0.2053846290727263,0.0777422288081366,0.3785201899437578,0.880116112638909,9.731116732923745,0.09103569559716766,-0.7676979479356311,0.25354907910517904,0.9981764658187309,-1.9305716416388992,0.14285714285714285,0.42857142857142855,60.694353017102294,0.041195825688377236
ABBV,2022-03-31,6.0,-2.390509494876745,0.001576182122758864,0.08734780162640435,0.6952842661965624,0.21999118554429264,0.08509811275721568,0.3868251018633752,0.8756203374635801,9.127069629322698,0.07649057747246156,-0.7028141952823448,-0.07005063865606222,1.167547437333502,-1.6676728453605325,0.25,0.5,86.46520567667626,0.03740395136438554
ABBV,2022-06-30,6.0,-2.4446417570072647,0.002564550056845888,0.08404287501890736,0.7047550959912117,0.2203525780745959,0.08688447946316846,0.39429753998047384,0.8605656321478569,8.69397650587353,0.08157360455302189,-0.6385142566033265,-0.11769236552983561,1.2845946597926476,-1.6994168086783967,0.2222222222222222,0.4444444444444444,113.00806116722784,0.04032043657117945
ABBV,2022-09-30,7.0,-2.5431868626236263,0.0010920064768465325,0.08686166850384239,0.6962244244971376,0.23187879416800705,0.09338773463172027,0.4027437479429727,0.8443365455893255,8.193164171936285,0.09186365674933655,-0.597320076100379,-0.0723635956219555,1.235151051584314,-1.6411478456875273,0.1,0.3,78.95151410725823,0.04685587090526582
ABBV,2022-12-31,7.0,-2.4022600110513643,0.0016133570815093955,0.08563051716864331,0.7000378957522306,0.20387914700106796,0.08356883255343522,0.4098939679838737,0.8854260159078952,7.808492443559923,0.08438707552497092,-0.5679976109331231,-0.22463295496802793,1.1709163895327228,-1.2716450891262658,0.45454545454545453,0.5454545454545454,71.87037946040034,0.039214515300864915
ABBV,2023-03-31,3.0,-2.43658813476531,0.0028334623097591464,0.05484960384325817,0.6942598826245572,0.13367758763504345,0.054386405191266626,0.40684759617108235,0.920378399684667,8.099747165810292,0.08309746654479039,-0.5960433867518532,-0.43595987583424173,-0.15967610538558805,-0.9682128500071465,0.75,0.5833333333333334,139.54073680603153,0.042223546882516574
ABBV,2023-06-30,6.0,-2.4695052781507827,0.0012088047496066584,0.0711612407075109,0.6890919800796101,0.15502561447976723,0.06315892815262862,0.4074096294639854,0.9351895084330638,8.242056624380409,0.10367265055591339,-0.5403652324760272,0.07213918752060428,-0.8001530369727232,-0.5218147256610384,0.5384615384615384,0.3076923076923077,75.49266472753598,0.05055081618299547
ABBV,2023-09-30,4.0,-2.562643500730403,0.0018796000414370414,0.051277120107461965,0.6575682832166564,0.11813993978744242,0.04781470151595506,0.4047293540354206,0.9427017883035282,8.798029379506266,0.09367568477118761,-0.5432477894083048,-0.7209460436241705,-1.3746809909355198,-0.00010235307786764994,0.7857142857142857,0.5,164.599599488709,0.046176820630060934
ABBV,2023-12-31,5.0,-2.480396220100098,0.0026250310905860195,0.026219069119873973,0.6241577377664862,0.0895283331492323,0.035966075182631556,0.4017284128665805,0.9178741043316747,10.099452049171918,0.08045103023017576,-0.49943902730550804,-0.6788761841624255,-1.672141237314264,0.2143732497389368,0.8,0.6666666666666666,114.25307183718148,0.04496607985533031
ABBV,2024-03-31,6.0,-2.3682960202348036,0.002056678305479447,0.03359241173472052,0.6227597742771538,0.11015936621142217,0.043179333288902735,0.39197151158287596,0.9151084543125534,11.771111775666537,0.06780268924959883,-0.2178805215734277,0.7439259843132678,-0.934168406411668,0.6029299372692782,0.75,0.8125,152.19068197164077,0.03639001397805201
ABBV,2024-06-30,6.0,-2.4486112037103536,0.002706501341706712,0.016614003200751952,0.6275454545454545,0.09707272727272727,0.03801738517435909,0.3916381690559562,0.8901769293372038,14.022276301010857,0.0585326824376143,0.5829927864243352,-0.4793893258752641,-1.0468120056053798,1.4068989553344162,0.8235294117647058,0.7647058823529411,88.11533333333334,0.039211629950192575
ABBV,2024-09-30,4.0,-2.47753349792277,0.0028335966772797547,-0.014686858460586635,0.6720508526461744,0.09223344677939244,0.03601057397564611,0.39042858348097526,0.8121820615796519,17.156242021955578,0.04464549028824132,0.6727749125451774,-0.14465966732517602,-1.3446870365151977,1.6741230878389708,0.8333333333333334,0.8333333333333334,123.77627395859955,0.03434070644522793
ABBV,2024-12-31,5.0,-2.5266270227812324,0.00551975203738329,-0.04052729744254417,0.6999325451769801,0.0759399297049739,0.030053003719744148,0.3957470573978651,0.7628170991479474,22.42895938772991,0.05650276049825853,1.0878647345651147,-0.5699616165061173,-2.9600515121298288,1.922528696892925,0.8421052631578947,0.7368421052631579,1658.2268263462274,0.03966790369435277
ABBV,2025-03-31,5.0,-2.3299287870022307,0.00210062477637819,-0.05538715790797309,0.7069395296947723,0.07312566458068227,0.030142719850543846,0.41220438847822377,0.7172841896221172,30.419178236821313,0.04143890754919123,1.2542315076985697,0.3042612326068743,-2.036324247242885,1.6720034544890643,0.85,0.85,127.10655362974127,0.03334505527845222
ABT,2020-06-30,,,,0.12019018262184483,0.554721615720524,0.07328056768558952,0.007807956263812958,0.10654879609165988,1.5714025002281231,1.2331320215598416,0.0041665081963867855,,,,,0.0,0.0,1658.2268263462274,0.004258416465424729
ABT,2020-09-30,7.0,-2.3758409339848776,0.00017364219760807926,0.15257112589700986,0.5532414560286756,0.10932575242568444,0.025671351555300793,0.2348152286694868,1.6313631221719458,1.2088856121680316,0.011563840195065837,,,0.7071067811865483,-0.7071067811865476,0.0,0.0,235.82237765482233,0.007272370611563627
ABT,2020-12-31,7.0,-2.359896359629416,0.00016253626770770872,0.20357280371921455,0.5639461349601964,0.14623167919053642,0.056059172779000514,0.3833586066255639,1.6620475198502551,1.2051972829049435,0.027386566586842253,-0.7071067811865475,-0.7071067811865475,0.8077367617472003,-0.6988612521089727,0.0,0.0,121.81324681739432,0.009859980110330801
ABT,2021-03-31,5.0,-2.530472766782012,0.00019492757912394074,0.24578742159688083,0.5681879050832932,0.15330226578820505,0.08086116290896762,0.5274622817426683,1.6862783810463968,1.1918503839484766,0.035441185783225373,-0.8721758034535768,-0.940169986337757,0.8831072253715468,-1.0009840318308585,0.0,0.0,158.2410747,0.013610086063685706
ABT,2021-06-30,5.0,-2.5041873997221664,0.00021214046285392499,0.27029011455092217,0.5574031267864689,0.15847687221932244,0.08866484729440804,0.5594813050809158,1.7416384419983064,1.1722992108144847,0.04161993355968009,-1.055989169489001,-0.9389714288921428,1.0789132253011173,-1.231459103578937,0.0,0.0,277.586084222973,0.01728546523360152
ABT,2021-09-30,8.0,-2.410227157385734,0.00014954304290453575,0.2968525668868012,0.5683085941193154,0.1712205729412877,0.09909814396180536,0.5787747480309305,1.7728585757271815,1.1585805194229946,0.0442454208079649,-0.8896655072949361,-0.7648911345749498,1.0311056428997412,-1.1319652675111078,0.0,0.0,123.2687117472853,0.02062632780203818
ABT,2021-12-31,6.0,-2.46859557104725,0.00016098100622249104,0.3014794353403718,0.5696575739988392,0.16415554265815438,0.09586334287989967,0.5839787151112542,1.8056535025858016,1.1306118617263268,0.03448184017555435,-0.8188924928379913,-0.8031598242140796,0.8369800903447979,-1.0648752299450812,0.2857142857142857,0.42857142857142855,155.5473068669528,0.02091717548114687
ABT,2022-03-31,6.0,-2.381790980418702,0.00015417587648993106,0.31837767959306973,0.5704048164622366,0.17354090847823156,0.10429781244620562,0.6009984237191452,1.8305974664766849,1.1113668757126567,0.03880260270647202,-0.7019596054876301,-0.6095665622843063,0.9286905521568487,-1.0748818328414627,0.0,0.0,103.7815625,0.034923294413320066
ABT,2022-06-30,5.0,-2.4845873330683483,0.00015108218186303326,0.3432987886944818,0.5804645648546588,0.187801879336085,0.1151278600269179,0.613028263795424,1.8842210503616867,1.0782199472753082,0.04415769637412019,-0.6600557588671215,-0.5459138045411461,0.9612888199025647,-1.0319568147134215,0.0,0.0,123.22926698769395,0.035996761699403836
ABT,2022-09-30,3.0,-2.5892146258913105,0.00016276723098574395,0.3353422955645733,0.571063735287586,0.17519431490117698,0.10653396622620744,0.6080903155236559,1.8922712535673378,1.053378439269894,0.05001130099647854,-0.6802229806384119,-0.7092154350848479,0.3017292846545724,-0.9023004794209749,0.0,0.0,164.12708333333333,0.04192494030380357
ABT,2022-12-31,4.0,-2.5093283812264815,0.00017162007369706943,0.3124001516341285,0.5614963461846838,0.15882069960827436,0.09386423329993772,0.5910075546289025,1.8268420759653388,1.0356911543814682,0.03865206902237259,-0.673600870127817,-0.7068689990765896,0.04141136853392135,-0.7704932619099529,0.36363636363636365,0.18181818181818182,296.3889975247525,0.034357945003613354
ABT,2023-03-31,6.0,-2.494264106403596,0.00014687865091187098,0.28741036801192266,0.5546078785688471,0.1398385736658234,0.07863566311582298,0.5623317018646163,1.7821643717728055,1.0120010631265461,0.03845947454764037,-0.6722349340250191,-0.7090605203014025,-0.47540689082324555,-0.5223122122286827,0.4166666666666667,0.16666666666666666,210.73872298624755,0.029451964606686344
ABT,2023-06-30,5.0,-2.4506177295139335,0.00015127434905054388,0.2621107589669381,0.5516332720131258,0.12830010441008302,0.07012537917774901,0.5465730484022732,1.6965912633803304,0.9968594200440902,0.028765364153366356,-0.5908957564077268,-0.6035102056934987,-1.7001004758924738,-0.026463349557892948,0.6153846153846154,0.38461538461538464,217.93630268199234,0.029892287129491314
ABT,2023-09-30,7.0,-2.4235986300662673,0.00013312426033247772,0.25517236682602595,0.5492379689181411,0.12918241197227157,0.07030877565752734,0.5442596603059153,1.6681472191740259,0.9678761684591416,0.026533753746445527,-0.4719202166022947,-0.3570147083095396,-1.0841609258662042,0.4561862976633574,0.5,0.14285714285714285,178.4570373588184,0.029357247577879404
ABT,2023-12-31,6.0,-2.4635458766576654,0.00011899737402414029,0.2632650828170093,0.5518462190530804,0.14268618015906653,0.07827609317084513,0.5485891701886122,1.671646073561322,0.9347565775981265,0.02632397523558631,-0.30365167731798826,0.3905945590259753,-0.8008582615910426,1.30423705738489,0.5333333333333333,0.4666666666666667,175.13931485758275,0.024018871256664638
ABT,2024-03-31,3.0,-2.467953140607269,0.00014167910528872598,0.25652623443538,0.5509844765163914,0.13961216088875664,0.0773550880206097,0.5540712752254187,1.6508307090889347,0.9031758276240782,0.02475543183142164,-0.044635450237677086,-0.18951587932799077,-0.8465230580933266,1.546913235340085,0.5625,0.5,255.36618853391684,0.02160757476734081
ABT,2024-06-30,8.0,-2.4488540808225534,0.00011840719810126656,0.2562595430347882,0.5524370779619399,0.13645181092694905,0.07644056838659091,0.5602019340550504,1.6615871505927118,0.8745519713261649,0.031072369080157827,0.2931026799996432,-0.0621859237265716,-0.4090904792767647,1.3587727016639057,0.4117647058823529,0.23529411764705882,180.1989217278798,0.021691305404913857
ABT,2024-09-30,6.0,-2.4607359988724165,0.00011104866493193449,0.2553345117282139,0.555523206443943,0.13991799500206226,0.07871586806527124,0.562585735052243,1.6270433798032695,0.8611566258938892,0.03255312667249013,0.5658543417598776,0.5791537051146787,-0.3638931336058985,1.0635903405136962,0.5555555555555556,0.5,167.8491965226782,0.023749829696920025
ABT,2024-12-31,5.0,-2.432408212778764,4.664426194725547e-05,0.39298001022393064,0.554088200238379,0.3194755661501788,0.17794950440492077,0.5570050522150743,1.6353448275862068,0.8089856604136142,0.03220288255645067,0.7987756529687656,3.0908259573416066,-0.2544659385336327,0.6789517753166988,0.0,0.3157894736842105,159.6810994329184,0.02467822853129356
ABT,2025-03-31,6.0,-2.3985388754534984,0.00012195650341391272,0.39034796202878463,0.5581192140563008,0.31886453806914794,0.17408738536915563,0.5459603204022757,1.679057019508088,0.7571777313328009,0.028722597366056275,0.5940356217673568,-0.20829915807723953,-0.16165697194098883,0.7663037969700786,0.05,0.7,208.3183291437549,0.020869941934747515
ACN,2020-05-31,,,,0.19684987320336733,0.32104358854567316,0.11174305507853707,0.03503411085143162,0.3135238322131821,1.3650534680398614,1.1267941040953018,0.019908853167150995,,,,,0.0,0.0,86.84432519294016,0.006041724667270527
ACN,2020-08-31,5.0,-2.5077633041386154,0.00018918535153270073,0.2541218581945703,0.3193001046064211,0.11527831942124134,0.06976084256063748,0.6051514535506254,1.384025582430286,1.1227171919644805,0.035789916797587945,,,,0.7071067811865475,0.0,0.0,112.89992819708385,0.011458810447876633
ACN,2020-11-30,8.0,-2.3981897951368842,0.0001922552600847338,0.318135010107358,0.3235464386435689,0.11957592005254376,0.10913731986502002,0.9127031581029288,1.4077225470832595,1.1065876352538764,0.043868771468183486,-0.7071067811865476,-0.7071067811865475,,-0.8415076620087869,0.0,0.0,95.44928427864245,0.01717755929798004
ACN,2021-02-28,3.0,-2.472841718249757,0.00020292151477973485,0.36823877689859774,0.3166318299369182,0.11947543884668495,0.14515006700196284,1.2148946126762044,1.4023718149179394,1.1106882846935588,0.05865018995992828,-0.8322912475874428,-0.882048099298304,,-1.124211485250018,0.0,0.0,110.0363223039404,0.02654919475896353
ACN,2021-05-31,8.0,-3.1978310245024506,0.0001923825877834567,0.37759443552621785,0.3198884590281217,0.12051230864818763,0.14679520285351977,1.2180930271783272,1.4142884077690039,1.1089396609617397,0.05030874845339318,-1.1093602944171372,-1.09307893044059,,-1.0204943101395958,0.2,0.2,95.73057580624699,0.024820961837201082
ACN,2021-08-31,4.0,-2.434096982827411,0.0002289493633032074,0.35962410289579483,0.3238280337778256,0.1168892313951079,0.14446098891880274,1.2358793636900312,1.372730903992068,1.1169431740505509,0.03867340821106528,-0.8827978577943979,-0.9312973925709306,,-0.7081357111929646,0.3333333333333333,0.3333333333333333,121.84084111043663,0.02245054095577169
ACN,2021-11-30,5.0,-2.3467549638833716,0.00022430161103598252,0.34058469786179074,0.32347970667233733,0.11533266015781457,0.14672171049591712,1.2721609845394322,1.317416453043449,1.1180429945217858,0.03136891963996025,-0.7446654669066753,-0.7515233950950808,,-0.13099668234239686,0.42857142857142855,0.2857142857142857,103.89998026129958,0.021397555690312303
ACN,2022-02-28,4.0,-2.4896344863042708,0.00021677358945514444,0.32570386114219635,0.32298037258184925,0.11273742755634654,0.1475334532106309,1.3086466172637585,1.2802058375795495,1.1111005233916353,0.033262936939315736,-0.6863350013165966,-0.7093969876025688,,0.2547613278853633,0.25,0.125,109.97659718636191,0.026552002296937584
ACN,2022-05-31,8.0,-2.422123552442735,0.000185902125180298,0.3141434710960801,0.32256619587070184,0.11123169076226348,0.14956907599219132,1.344662433585287,1.2454358879447027,1.105156799625635,0.03873317346572364,-0.6369886356619239,-0.6347248006144063,,0.2255276355157774,0.0,0.0,82.43155390914279,0.02875364632374024
ACN,2022-08-31,3.0,-2.5490579068234345,0.00024384957996536756,0.31591650515314024,0.31985975002072026,0.11165267633103418,0.1516873384570647,1.3585642856184967,1.2412914619592457,1.1395069404403093,0.047581134081639116,-0.6347641206627967,-0.5870648466862911,,-0.7357057847460797,0.0,0.0,92.39989068426837,0.028175184608005183
ACN,2022-11-30,7.0,-2.40474930088725,0.00018980733046663223,0.320646087446581,0.3201645915573242,0.11304006604747004,0.15262754679379079,1.3502075160651126,1.249253841059354,1.1121435918687177,0.04614665396107579,-0.6488288805433169,-0.5804532620522715,,-1.528715719171604,0.09090909090909091,0.09090909090909091,83.50991465563611,0.03034862963014576
ACN,2023-02-28,4.0,-2.5010785801616224,0.00021455228682649053,0.3188062914495899,0.32119543296455066,0.10990363218006646,0.14749713327435157,1.3420587686555416,1.2633071023113898,1.1109607117765068,0.05374782986474118,-0.6100712111611538,-0.653831887858512,,-1.7797675199614447,0.0,0.0,88.67747451405249,0.031301134881535166
ACN,2023-05-31,7.0,-2.4455594922235955,0.00016133891523562006,0.3303334764777777,0.3225172332657138,0.11272540270958388,0.14906197385937467,1.3223458978754348,1.2890180214716647,1.1084349670584197,0.04800332754136249,-0.5940715661890688,-0.48569104482518344,,-1.7708146288494706,0.23076923076923078,0.15384615384615385,81.5433894469989,0.026470991592423488
ACN,2023-08-31,3.0,-2.512348181327483,0.00021452543659607887,0.3235211989637393,0.32336675596647696,0.10718093853162163,0.1400810225868557,1.306958350113043,1.306766717319969,1.0747497148915006,0.0434657693536114,-0.5683892074636423,-0.7544229845927383,,-1.616480234994193,0.42857142857142855,0.35714285714285715,97.44218742340563,0.027331192835660656
ACN,2023-11-30,7.0,-2.4138178957923193,0.00013715521560820048,0.3305085923311531,0.3250344652492963,0.10652171913756568,0.13716741801739393,1.287694370011541,1.3405936709718664,1.0390876773797586,0.04252153674982904,-0.5367212154789885,-0.47937537011961695,,-1.540749010059324,0.4666666666666667,0.4,87.96382938740662,0.026004713416248777
ACN,2024-02-29,3.0,-2.491571542614693,0.00017657599219989513,0.3261125042819999,0.32578497014925695,0.10888756058551605,0.13772448348571184,1.2648321143859993,1.3347647672573,1.0086776587382327,0.03686347414731446,-1.2534302338462162,0.010018700350409483,,-1.2589128762722495,0.625,0.5625,122.25530161904973,0.024665509828117358
ACN,2024-05-31,5.0,-2.4423470608999964,0.00017872732194295008,0.2983306272039783,0.3258040278494993,0.10784579868631423,0.13357539212221844,1.2385776149773124,1.2804598055603782,1.001949065910703,0.0483086788512655,-1.098364100574758,-1.0080702274037197,,-1.1602897487451918,0.058823529411764705,0.058823529411764705,75.87059349630117,0.03687703689894969
ACN,2024-08-31,3.0,-2.482819830699113,0.0002129154535802436,0.2803496837318251,0.32609352953344267,0.11194426556121763,0.13648398776310497,1.2192137496178184,1.2267802955672642,0.998994843506535,0.03974284304729308,-0.6395097660085363,0.9660124936951596,,-0.8053898955213449,0.3888888888888889,0.4444444444444444,98.94115208002064,0.029286296599201275
ACN,2024-11-30,6.0,-2.451474800408031,0.00020119543605217312,0.28624450174905247,0.3245426662177732,0.11407538257078563,0.1368635224540427,1.1997638699052064,1.2474705511642257,1.0804004097965962,0.0393737000868143,0.24626012183655707,0.9115010369923154,,-0.20685130877252966,0.47368421052631576,0.47368421052631576,87.74204870572163,0.02683140753917618
ACN,2025-02-28,4.0,-2.5142511377406667,0.00016491437369223677,0.2892341527126657,0.32182748455170435,0.11430054075115528,0.13373486936085027,1.1700283172938406,1.2660926783567734,1.080905803904388,0.04409746742011663,-0.09606281579133759,-0.030989993621219552,,0.3686724436378941,0.25,0.4,111.75864690691108,0.029355201445008437
ADBE,2020-11-30,,,,0.2598748146928018,0.875,0.5288310614452381,0.09265359907758194,0.1409981881073958,1.477866473149492,0.8308202653799759,0.007235261709413532,,,,,0.0,0.0,206.69893707482993,0.003662878173318346
ADBE,2021-02-28,5.0,-2.367930983642596,0.00018581069641565256,0.302121009153829,0.8806112702960841,0.4790558057033702,0.14252369644198176,0.2975095902088534,1.372150556635448,0.837709809772473,0.015277860915705078,,,0.7071067811865476,-0.7071067811865474,0.0,0.0,165.5430163236338,0.007715499925885259
